CNTYVTD,VTDKEY,BennetD_20P_President,BidenD_20P_President,BloombergD_20P_President,BookerD_20P_President,CastroD_20P_President,De La FuenteD_20P_President,DelaneyD_20P_President,GabbardD_20P_President,KlobucharD_20P_President,PatrickD_20P_President,SandersD_20P_President,SteyerD_20P_President,WarrenD_20P_President,WellsD_20P_President,WilliamsonD_20P_President,YangD_20P_President,ButtigiegD_20P_President,BennetD_20P_President_Percentage,BidenD_20P_President_Percentage,BloombergD_20P_President_Percentage,BookerD_20P_President_Percentage,CastroD_20P_President_Percentage,De La FuenteD_20P_President_Percentage,DelaneyD_20P_President_Percentage,GabbardD_20P_President_Percentage,KlobucharD_20P_President_Percentage,PatrickD_20P_President_Percentage,SandersD_20P_President_Percentage,SteyerD_20P_President_Percentage,WarrenD_20P_President_Percentage,WellsD_20P_President_Percentage,WilliamsonD_20P_President_Percentage,YangD_20P_President_Percentage,ButtigiegD_20P_President_Percentage
4310002,7872,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
4310002,7873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310002,7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310002,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310002,7876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4310003,7877,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0
4310004,7878,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
4330001,7879,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
4330002,7880,0,14,5,0,0,0,0,0,1,0,3,1,5,0,0,0,0,0.0,0.4827586206896552,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.10344827586206896,0.034482758620689655,0.1724137931034483,0.0,0.0,0.0,0.0
4330003,7881,0,3,6,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667
4330004,7882,0,15,2,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0.0,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.12,0.0,0.0,0.0,0.08
4350101,7883,0,4,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
4350201,7884,0,7,3,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0.0,0.4666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333
4350301,7885,0,12,4,0,1,0,0,0,0,0,9,0,4,0,0,0,1,0.0,0.3870967741935484,0.12903225806451613,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.12903225806451613,0.0,0.0,0.0,0.03225806451612903
4350401,7886,0,5,3,0,1,0,0,0,0,0,9,0,2,0,0,1,0,0.0,0.23809523809523808,0.14285714285714285,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0
4370001,7887,0,17,15,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0.0,0.4473684210526316,0.39473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421
4370002,7888,0,27,11,1,1,0,1,0,0,0,10,1,5,0,1,0,0,0.0,0.46551724137931033,0.1896551724137931,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.0,0.1724137931034483,0.017241379310344827,0.08620689655172414,0.0,0.017241379310344827,0.0,0.0
4370003,7889,0,15,16,0,0,0,0,0,1,0,3,1,8,0,0,0,0,0.0,0.3409090909090909,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.06818181818181818,0.022727272727272728,0.18181818181818182,0.0,0.0,0.0,0.0
4370004,7890,0,16,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.6956521739130435,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
4370006,7891,0,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.7272727272727273,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
4370007,7892,1,5,3,0,1,0,0,0,0,0,2,0,4,1,0,0,0,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0
4370009,7893,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4370011,7894,0,4,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
4391001,7895,0,105,44,0,4,0,1,1,11,0,90,1,57,0,0,0,30,0.0,0.30523255813953487,0.12790697674418605,0.0,0.011627906976744186,0.0,0.0029069767441860465,0.0029069767441860465,0.03197674418604651,0.0,0.2616279069767442,0.0029069767441860465,0.16569767441860464,0.0,0.0,0.0,0.0872093023255814
4391004,7896,2,132,51,0,3,0,1,1,7,0,104,1,51,0,1,0,19,0.005361930294906166,0.353887399463807,0.13672922252010725,0.0,0.00804289544235925,0.0,0.002680965147453083,0.002680965147453083,0.01876675603217158,0.0,0.27882037533512066,0.002680965147453083,0.13672922252010725,0.0,0.002680965147453083,0.0,0.05093833780160858
4391005,7897,3,58,26,0,2,0,0,0,0,1,51,2,9,0,0,0,1,0.0196078431372549,0.3790849673202614,0.16993464052287582,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.006535947712418301,0.3333333333333333,0.013071895424836602,0.058823529411764705,0.0,0.0,0.0,0.006535947712418301
4391008,7898,1,20,7,0,0,0,0,0,0,0,23,0,1,0,0,0,2,0.018518518518518517,0.37037037037037035,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.018518518518518517,0.0,0.0,0.0,0.037037037037037035
4391009,7899,0,76,22,0,3,0,0,0,3,0,62,3,25,0,1,1,16,0.0,0.3584905660377358,0.10377358490566038,0.0,0.014150943396226415,0.0,0.0,0.0,0.014150943396226415,0.0,0.29245283018867924,0.014150943396226415,0.1179245283018868,0.0,0.0047169811320754715,0.0047169811320754715,0.07547169811320754
4391010,7900,2,14,6,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0.05555555555555555,0.3888888888888889,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
4391011,7901,7,41,14,0,1,0,0,0,0,1,62,0,4,0,0,0,3,0.05263157894736842,0.3082706766917293,0.10526315789473684,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.007518796992481203,0.46616541353383456,0.0,0.03007518796992481,0.0,0.0,0.0,0.022556390977443608
4391012,7902,11,146,59,2,1,0,0,0,4,1,145,1,36,0,1,0,15,0.026066350710900472,0.3459715639810427,0.13981042654028436,0.004739336492890996,0.002369668246445498,0.0,0.0,0.0,0.009478672985781991,0.002369668246445498,0.34360189573459715,0.002369668246445498,0.08530805687203792,0.0,0.002369668246445498,0.0,0.035545023696682464
4391013,7903,13,261,81,3,4,1,1,0,3,0,127,4,12,1,1,2,5,0.025048169556840076,0.5028901734104047,0.15606936416184972,0.005780346820809248,0.007707129094412331,0.0019267822736030828,0.0019267822736030828,0.0,0.005780346820809248,0.0,0.24470134874759153,0.007707129094412331,0.023121387283236993,0.0019267822736030828,0.0019267822736030828,0.0038535645472061657,0.009633911368015413
4391014,7904,3,22,2,0,1,1,0,0,4,0,29,0,5,0,0,0,3,0.04285714285714286,0.3142857142857143,0.02857142857142857,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.05714285714285714,0.0,0.4142857142857143,0.0,0.07142857142857142,0.0,0.0,0.0,0.04285714285714286
4391015,7905,4,53,23,0,3,0,0,1,2,0,94,0,25,0,0,3,11,0.0182648401826484,0.2420091324200913,0.1050228310502283,0.0,0.0136986301369863,0.0,0.0,0.0045662100456621,0.0091324200913242,0.0,0.4292237442922374,0.0,0.1141552511415525,0.0,0.0,0.0136986301369863,0.0502283105022831
4391019,7906,1,25,11,0,2,0,0,1,0,0,43,0,9,0,0,0,2,0.010638297872340425,0.26595744680851063,0.11702127659574468,0.0,0.02127659574468085,0.0,0.0,0.010638297872340425,0.0,0.0,0.4574468085106383,0.0,0.09574468085106383,0.0,0.0,0.0,0.02127659574468085
4391021,7907,3,120,47,0,0,0,1,1,17,0,94,1,32,0,1,0,15,0.009036144578313253,0.3614457831325301,0.14156626506024098,0.0,0.0,0.0,0.0030120481927710845,0.0030120481927710845,0.05120481927710843,0.0,0.28313253012048195,0.0030120481927710845,0.0963855421686747,0.0,0.0030120481927710845,0.0,0.045180722891566265
4391022,7908,1,64,25,0,1,0,0,1,1,0,63,2,31,1,1,0,10,0.004975124378109453,0.31840796019900497,0.12437810945273632,0.0,0.004975124378109453,0.0,0.0,0.004975124378109453,0.004975124378109453,0.0,0.31343283582089554,0.009950248756218905,0.15422885572139303,0.004975124378109453,0.004975124378109453,0.0,0.04975124378109453
4391023,7909,5,98,30,0,2,0,0,2,2,0,93,3,13,1,0,1,6,0.01953125,0.3828125,0.1171875,0.0,0.0078125,0.0,0.0,0.0078125,0.0078125,0.0,0.36328125,0.01171875,0.05078125,0.00390625,0.0,0.00390625,0.0234375
4391024,7910,2,34,12,0,0,0,0,0,2,0,34,0,8,0,0,0,3,0.021052631578947368,0.35789473684210527,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.35789473684210527,0.0,0.08421052631578947,0.0,0.0,0.0,0.031578947368421054
4391025,7911,9,131,37,1,0,0,0,1,3,1,73,1,11,0,1,0,12,0.03202846975088968,0.46619217081850534,0.13167259786476868,0.0035587188612099642,0.0,0.0,0.0,0.0035587188612099642,0.010676156583629894,0.0035587188612099642,0.2597864768683274,0.0035587188612099642,0.03914590747330961,0.0,0.0035587188612099642,0.0,0.042704626334519574
4391034,7912,0,96,35,0,0,1,0,1,5,0,66,3,26,0,0,2,7,0.0,0.39669421487603307,0.1446280991735537,0.0,0.0,0.004132231404958678,0.0,0.004132231404958678,0.02066115702479339,0.0,0.2727272727272727,0.012396694214876033,0.10743801652892562,0.0,0.0,0.008264462809917356,0.028925619834710745
4391056,7913,3,16,8,0,0,0,0,0,0,1,14,0,3,0,1,0,1,0.06382978723404255,0.3404255319148936,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.2978723404255319,0.0,0.06382978723404255,0.0,0.02127659574468085,0.0,0.02127659574468085
4391059,7914,1,37,23,1,1,0,1,0,1,0,32,1,0,0,1,0,3,0.00980392156862745,0.3627450980392157,0.22549019607843138,0.00980392156862745,0.00980392156862745,0.0,0.00980392156862745,0.0,0.00980392156862745,0.0,0.3137254901960784,0.00980392156862745,0.0,0.0,0.00980392156862745,0.0,0.029411764705882353
4391061,7915,0,23,8,1,1,0,0,0,0,0,14,1,0,0,0,0,0,0.0,0.4791666666666667,0.16666666666666666,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
4391062,7916,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
4391064,7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4391066,7918,0,46,23,1,0,0,0,0,0,1,56,1,11,0,1,0,5,0.0,0.31724137931034485,0.15862068965517243,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.38620689655172413,0.006896551724137931,0.07586206896551724,0.0,0.006896551724137931,0.0,0.034482758620689655
4391071,7919,1,100,39,2,1,0,1,0,9,0,124,4,29,0,1,0,8,0.003134796238244514,0.31347962382445144,0.12225705329153605,0.006269592476489028,0.003134796238244514,0.0,0.003134796238244514,0.0,0.02821316614420063,0.0,0.3887147335423197,0.012539184952978056,0.09090909090909091,0.0,0.003134796238244514,0.0,0.025078369905956112
4391074,7920,6,38,15,2,2,0,0,0,1,0,31,0,4,0,0,0,2,0.0594059405940594,0.37623762376237624,0.1485148514851485,0.019801980198019802,0.019801980198019802,0.0,0.0,0.0,0.009900990099009901,0.0,0.3069306930693069,0.0,0.039603960396039604,0.0,0.0,0.0,0.019801980198019802
4391075,7921,4,29,13,1,3,0,0,0,0,0,69,0,4,0,0,0,2,0.032,0.232,0.104,0.008,0.024,0.0,0.0,0.0,0.0,0.0,0.552,0.0,0.032,0.0,0.0,0.0,0.016
4391076,7922,0,121,28,0,0,0,0,2,8,0,73,1,77,0,0,0,18,0.0,0.36890243902439024,0.08536585365853659,0.0,0.0,0.0,0.0,0.006097560975609756,0.024390243902439025,0.0,0.2225609756097561,0.003048780487804878,0.2347560975609756,0.0,0.0,0.0,0.054878048780487805
4391078,7923,3,68,28,1,2,0,1,0,1,0,40,3,10,0,2,0,0,0.018867924528301886,0.4276729559748428,0.1761006289308176,0.006289308176100629,0.012578616352201259,0.0,0.006289308176100629,0.0,0.006289308176100629,0.0,0.25157232704402516,0.018867924528301886,0.06289308176100629,0.0,0.012578616352201259,0.0,0.0
4391079,7924,4,84,28,1,0,0,0,0,0,1,72,0,9,1,1,0,0,0.01990049751243781,0.417910447761194,0.13930348258706468,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.3582089552238806,0.0,0.04477611940298507,0.004975124378109453,0.004975124378109453,0.0,0.0
4391080,7925,12,86,30,0,1,0,0,0,0,0,61,1,4,1,1,1,2,0.06,0.43,0.15,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.305,0.005,0.02,0.005,0.005,0.005,0.01
4391081,7926,0,17,20,0,0,0,0,1,4,0,25,0,7,0,0,0,9,0.0,0.20481927710843373,0.24096385542168675,0.0,0.0,0.0,0.0,0.012048192771084338,0.04819277108433735,0.0,0.30120481927710846,0.0,0.08433734939759036,0.0,0.0,0.0,0.10843373493975904
4391082,7927,0,25,15,0,0,0,0,0,0,0,37,0,7,1,1,0,2,0.0,0.2840909090909091,0.17045454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42045454545454547,0.0,0.07954545454545454,0.011363636363636364,0.011363636363636364,0.0,0.022727272727272728
4391083,7928,2,48,17,0,1,0,1,0,1,1,61,0,4,1,0,0,2,0.014388489208633094,0.34532374100719426,0.1223021582733813,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.43884892086330934,0.0,0.02877697841726619,0.007194244604316547,0.0,0.0,0.014388489208633094
4391084,7929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4391085,7930,1,22,8,1,3,0,1,1,0,0,34,1,3,0,0,0,2,0.012987012987012988,0.2857142857142857,0.1038961038961039,0.012987012987012988,0.03896103896103896,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.44155844155844154,0.012987012987012988,0.03896103896103896,0.0,0.0,0.0,0.025974025974025976
4391088,7931,8,43,22,0,3,0,0,0,3,0,81,3,4,0,0,0,4,0.04678362573099415,0.25146198830409355,0.1286549707602339,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.47368421052631576,0.017543859649122806,0.023391812865497075,0.0,0.0,0.0,0.023391812865497075
4391089,7932,7,170,47,0,2,0,1,0,2,0,71,0,12,1,1,0,1,0.022222222222222223,0.5396825396825397,0.1492063492063492,0.0,0.006349206349206349,0.0,0.0031746031746031746,0.0,0.006349206349206349,0.0,0.2253968253968254,0.0,0.0380952380952381,0.0031746031746031746,0.0031746031746031746,0.0,0.0031746031746031746
4391090,7933,6,96,41,1,1,0,3,0,1,0,61,0,5,1,1,0,2,0.0273972602739726,0.4383561643835616,0.1872146118721461,0.0045662100456621,0.0045662100456621,0.0,0.0136986301369863,0.0,0.0045662100456621,0.0,0.2785388127853881,0.0,0.0228310502283105,0.0045662100456621,0.0045662100456621,0.0,0.0091324200913242
4391094,7934,0,86,24,0,5,0,1,0,3,0,145,4,35,0,0,0,15,0.0,0.27044025157232704,0.07547169811320754,0.0,0.015723270440251572,0.0,0.0031446540880503146,0.0,0.009433962264150943,0.0,0.4559748427672956,0.012578616352201259,0.11006289308176101,0.0,0.0,0.0,0.04716981132075472
4391095,7935,0,68,40,0,0,0,0,0,2,0,17,0,21,0,0,0,10,0.0,0.43037974683544306,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.10759493670886076,0.0,0.13291139240506328,0.0,0.0,0.0,0.06329113924050633
4391098,7936,11,92,41,0,3,1,0,0,2,0,93,0,2,0,3,1,1,0.044,0.368,0.164,0.0,0.012,0.004,0.0,0.0,0.008,0.0,0.372,0.0,0.008,0.0,0.012,0.004,0.004
4391099,7937,4,31,23,0,2,0,0,1,1,0,47,1,6,0,0,0,2,0.03389830508474576,0.2627118644067797,0.19491525423728814,0.0,0.01694915254237288,0.0,0.0,0.00847457627118644,0.00847457627118644,0.0,0.3983050847457627,0.00847457627118644,0.05084745762711865,0.0,0.0,0.0,0.01694915254237288
4391103,7938,1,81,23,0,0,0,0,0,6,0,30,1,11,0,0,0,7,0.00625,0.50625,0.14375,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.1875,0.00625,0.06875,0.0,0.0,0.0,0.04375
4391104,7939,16,354,92,5,2,1,2,0,3,2,149,3,19,0,3,0,4,0.024427480916030534,0.5404580152671755,0.14045801526717558,0.007633587786259542,0.0030534351145038168,0.0015267175572519084,0.0030534351145038168,0.0,0.004580152671755725,0.0030534351145038168,0.22748091603053436,0.004580152671755725,0.02900763358778626,0.0,0.004580152671755725,0.0,0.0061068702290076335
4391105,7940,1,140,47,1,0,0,1,0,7,0,84,2,34,1,0,1,19,0.0029585798816568047,0.41420118343195267,0.1390532544378698,0.0029585798816568047,0.0,0.0,0.0029585798816568047,0.0,0.020710059171597635,0.0,0.2485207100591716,0.005917159763313609,0.10059171597633136,0.0029585798816568047,0.0,0.0029585798816568047,0.05621301775147929
4391106,7941,9,247,61,1,0,0,0,0,2,1,123,1,7,0,3,0,2,0.019693654266958426,0.5404814004376368,0.13347921225382933,0.002188183807439825,0.0,0.0,0.0,0.0,0.00437636761487965,0.002188183807439825,0.26914660831509846,0.002188183807439825,0.015317286652078774,0.0,0.006564551422319475,0.0,0.00437636761487965
4391108,7942,0,152,48,0,0,0,0,0,17,0,81,0,70,0,0,0,18,0.0,0.39378238341968913,0.12435233160621761,0.0,0.0,0.0,0.0,0.0,0.04404145077720207,0.0,0.20984455958549222,0.0,0.18134715025906736,0.0,0.0,0.0,0.046632124352331605
4391109,7943,2,36,13,0,2,0,0,0,7,0,67,0,17,0,0,0,8,0.013157894736842105,0.23684210526315788,0.08552631578947369,0.0,0.013157894736842105,0.0,0.0,0.0,0.046052631578947366,0.0,0.4407894736842105,0.0,0.1118421052631579,0.0,0.0,0.0,0.05263157894736842
4391111,7944,0,47,18,0,0,0,0,0,6,0,32,1,14,0,0,0,9,0.0,0.3700787401574803,0.14173228346456693,0.0,0.0,0.0,0.0,0.0,0.047244094488188976,0.0,0.25196850393700787,0.007874015748031496,0.11023622047244094,0.0,0.0,0.0,0.07086614173228346
4391117,7945,0,165,58,0,0,0,0,1,9,0,95,1,59,0,0,0,16,0.0,0.4084158415841584,0.14356435643564355,0.0,0.0,0.0,0.0,0.0024752475247524753,0.022277227722772276,0.0,0.23514851485148514,0.0024752475247524753,0.14603960396039603,0.0,0.0,0.0,0.039603960396039604
4391119,7946,5,310,65,1,2,0,2,2,8,0,220,5,46,2,2,1,23,0.007204610951008645,0.44668587896253603,0.0936599423631124,0.001440922190201729,0.002881844380403458,0.0,0.002881844380403458,0.002881844380403458,0.011527377521613832,0.0,0.3170028818443804,0.007204610951008645,0.06628242074927954,0.002881844380403458,0.002881844380403458,0.001440922190201729,0.03314121037463977
4391120,7947,14,287,110,3,4,1,1,0,2,0,164,4,24,1,1,1,5,0.022508038585209004,0.46141479099678456,0.17684887459807075,0.00482315112540193,0.006430868167202572,0.001607717041800643,0.001607717041800643,0.0,0.003215434083601286,0.0,0.26366559485530544,0.006430868167202572,0.03858520900321544,0.001607717041800643,0.001607717041800643,0.001607717041800643,0.008038585209003215
4391126,7948,7,187,55,1,0,0,1,0,3,0,117,3,31,0,1,5,9,0.016666666666666666,0.4452380952380952,0.13095238095238096,0.002380952380952381,0.0,0.0,0.002380952380952381,0.0,0.007142857142857143,0.0,0.2785714285714286,0.007142857142857143,0.07380952380952381,0.0,0.002380952380952381,0.011904761904761904,0.02142857142857143
4391127,7949,7,222,61,0,2,0,2,0,1,0,82,3,17,0,2,0,2,0.017456359102244388,0.5536159600997507,0.15211970074812967,0.0,0.004987531172069825,0.0,0.004987531172069825,0.0,0.0024937655860349127,0.0,0.20448877805486285,0.007481296758104738,0.04239401496259352,0.0,0.004987531172069825,0.0,0.004987531172069825
4391132,7950,4,120,43,0,2,0,0,0,0,1,89,1,5,3,0,0,3,0.014760147601476014,0.44280442804428044,0.15867158671586715,0.0,0.007380073800738007,0.0,0.0,0.0,0.0,0.0036900369003690036,0.3284132841328413,0.0036900369003690036,0.01845018450184502,0.01107011070110701,0.0,0.0,0.01107011070110701
4391133,7951,0,101,36,0,1,0,0,0,2,0,131,3,64,0,0,3,15,0.0,0.28370786516853935,0.10112359550561797,0.0,0.0028089887640449437,0.0,0.0,0.0,0.0056179775280898875,0.0,0.36797752808988765,0.008426966292134831,0.1797752808988764,0.0,0.0,0.008426966292134831,0.042134831460674156
4391142,7952,3,90,24,1,1,0,0,0,5,0,76,2,27,0,1,0,10,0.0125,0.375,0.1,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.020833333333333332,0.0,0.31666666666666665,0.008333333333333333,0.1125,0.0,0.004166666666666667,0.0,0.041666666666666664
4391146,7953,8,241,69,1,1,0,0,1,8,2,149,2,53,0,2,3,21,0.0142602495543672,0.4295900178253119,0.12299465240641712,0.0017825311942959,0.0017825311942959,0.0,0.0,0.0017825311942959,0.0142602495543672,0.0035650623885918,0.26559714795008915,0.0035650623885918,0.0944741532976827,0.0,0.0035650623885918,0.0053475935828877,0.0374331550802139
4391149,7954,15,223,80,2,1,0,0,0,1,0,119,3,20,0,3,1,6,0.03164556962025317,0.4704641350210971,0.16877637130801687,0.004219409282700422,0.002109704641350211,0.0,0.0,0.0,0.002109704641350211,0.0,0.2510548523206751,0.006329113924050633,0.04219409282700422,0.0,0.006329113924050633,0.002109704641350211,0.012658227848101266
4391150,7955,5,135,32,1,2,0,3,0,5,0,79,3,9,0,2,0,7,0.0176678445229682,0.47703180212014135,0.11307420494699646,0.0035335689045936395,0.007067137809187279,0.0,0.01060070671378092,0.0,0.0176678445229682,0.0,0.2791519434628975,0.01060070671378092,0.03180212014134275,0.0,0.007067137809187279,0.0,0.024734982332155476
4391151,7956,1,95,25,1,0,0,1,0,2,0,55,0,15,0,1,2,10,0.004807692307692308,0.4567307692307692,0.1201923076923077,0.004807692307692308,0.0,0.0,0.004807692307692308,0.0,0.009615384615384616,0.0,0.2644230769230769,0.0,0.07211538461538461,0.0,0.004807692307692308,0.009615384615384616,0.04807692307692308
4391153,7957,10,194,64,0,0,0,1,1,2,1,85,1,7,0,2,0,4,0.026881720430107527,0.521505376344086,0.17204301075268819,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.005376344086021506,0.002688172043010753,0.22849462365591397,0.002688172043010753,0.01881720430107527,0.0,0.005376344086021506,0.0,0.010752688172043012
4391154,7958,0,41,16,0,2,0,0,0,0,0,20,0,2,0,2,0,0,0.0,0.4939759036144578,0.1927710843373494,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.24096385542168675,0.0,0.024096385542168676,0.0,0.024096385542168676,0.0,0.0
4391165,7959,0,14,1,0,1,0,0,1,1,0,17,0,7,0,0,0,1,0.0,0.32558139534883723,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.3953488372093023,0.0,0.16279069767441862,0.0,0.0,0.0,0.023255813953488372
4391167,7960,2,103,31,1,0,0,1,3,6,1,84,1,40,0,0,0,6,0.007168458781362007,0.36917562724014336,0.1111111111111111,0.0035842293906810036,0.0,0.0,0.0035842293906810036,0.010752688172043012,0.021505376344086023,0.0035842293906810036,0.3010752688172043,0.0035842293906810036,0.14336917562724014,0.0,0.0,0.0,0.021505376344086023
4391170,7961,8,193,59,0,3,0,0,0,5,2,202,1,75,1,0,0,16,0.01415929203539823,0.3415929203539823,0.10442477876106195,0.0,0.005309734513274336,0.0,0.0,0.0,0.008849557522123894,0.0035398230088495575,0.35752212389380533,0.0017699115044247787,0.13274336283185842,0.0017699115044247787,0.0,0.0,0.02831858407079646
4391175,7962,2,80,14,0,0,0,0,1,4,0,92,1,30,1,0,0,12,0.008438818565400843,0.33755274261603374,0.05907172995780591,0.0,0.0,0.0,0.0,0.004219409282700422,0.016877637130801686,0.0,0.3881856540084388,0.004219409282700422,0.12658227848101267,0.004219409282700422,0.0,0.0,0.05063291139240506
4391184,7963,1,37,15,0,1,1,0,0,0,0,37,2,12,0,1,0,3,0.00909090909090909,0.33636363636363636,0.13636363636363635,0.0,0.00909090909090909,0.00909090909090909,0.0,0.0,0.0,0.0,0.33636363636363636,0.01818181818181818,0.10909090909090909,0.0,0.00909090909090909,0.0,0.02727272727272727
